Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
akto,com.akto.dao,TestSampleDataDao,Law of Demeter violation,The tool detected the smell in this method (testFetchSampleDataPaginated) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.traffic.SampleData.getId; com.akto.dto.traffic.Key.getMethod
akto,com.akto.dao,TestSingleTypeInfoDao,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.dto.type.SingleTypeInfo; com.akto.dto.CustomDataType
akto,com.akto.dao,TestSingleTypeInfoDao,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
akto,com.akto.dao,TestSingleTypeInfoDao,Law of Demeter violation,The tool detected the smell in this method (testDeleteValues) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.type.SingleTypeInfo.getValues; com.akto.types.CappedSet.getElements
akto,com.akto.dao,TestSingleTypeInfoDao,Law of Demeter violation,The tool detected the smell in this method (testDeleteValues) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.type.SingleTypeInfo.getValues; com.akto.types.CappedSet.getElements
akto,com.akto.dao,TestSingleTypeInfoDao,Law of Demeter violation,The tool detected the smell in this method (testInsert) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.type.SingleTypeInfo.getValues; com.akto.types.CappedSet.count
akto,com.akto.dao,TestSingleTypeInfoDao,Law of Demeter violation,The tool detected the smell in this method (testInsert) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.type.SingleTypeInfo.getValues; com.akto.types.CappedSet.count
akto,com.akto.dao,TestUsersDao,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.dto.User
akto,com.akto.dao,VCDemoData,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.dto.ApiInfo
akto,com.akto.dao,VCDemoData,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
akto,com.akto.dao.context,Context,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: accountId
akto,com.akto.dao.demo,VulnerableRequestForTemplateDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao.loaders,LoadersDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao.loaders,TestLoadersDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: userId
akto,com.akto.dao.notifications,CustomWebhooksDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao.notifications,CustomWebhooksResultDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao.notifications,SlackWebhooksDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao.pii,PIISourceDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao.testing,EndpointLogicalGroupDao,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.dto.testing.EndpointLogicalGroup
akto,com.akto.dao.testing,EndpointLogicalGroupDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao.testing,LoginFlowStepsDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao.testing,TestingRunConfigDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao.testing,TestingRunDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao.testing,TestingRunResultDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao.testing,TestingRunResultSummariesDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao.testing,TestingSchedulesDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao.testing,TestRolesDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao.testing,WorkflowTestResultsDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao.testing,WorkflowTestsDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao.testing.sources,TestSourceConfigsDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao.testing_run_findings,TestingRunIssuesDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao.test_editor.executor,ConfigParser,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.dto.test_editor.ConfigParserValidationResult; com.akto.dto.test_editor.ExecutorConfigParserResult; com.akto.dao.test_editor.TestEditorEnums; com.akto.dto.test_editor.ExecutorNode
akto,com.akto.dao.test_editor.filter,ConfigParser,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.dto.test_editor.FilterNode; com.akto.dto.test_editor.ConfigParserResult; com.akto.dto.test_editor.ConfigParserValidationResult; com.akto.dao.test_editor.TestEditorEnums
akto,com.akto.dao.test_editor,TestConfigYamlParser,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.dao.test_editor.filter.ConfigParser; com.akto.dao.test_editor.info.InfoParser; com.akto.dao.test_editor.executor.ConfigParser; com.akto.dao.test_editor.auth.Parser
akto,com.akto.dao.test_editor,TestConfigYamlParser,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
akto,com.akto.dao.test_editor,YamlTemplateDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dao.traffic_metrics,TrafficMetricsDao,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance; ID
akto,com.akto,DaoInit,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 46
akto,com.akto,InstanceDetails,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto,MongoBasedTest,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ACCOUNT_ID; mongodExe; mongod
akto,com.akto,TestGraphQLUtils,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.har.HAR
akto,com.akto,TestGraphQLUtils,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: harString
akto,com.akto,TestGraphQLUtils,Law of Demeter violation,The tool detected the smell in this method (testGraphQLParser) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.graphql.GraphQLUtils.getUtils; com.akto.graphql.GraphQLUtils.parseGraphqlResponseParam
akto,com.akto.dto,AccountSettings,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PRIVATE_CIDR_LIST; REDACT_PAYLOAD; SAMPLE_DATA_COLLECTION_DROPPED; DASHBOARD_VERSION; API_RUNTIME_VERSION; SETUP_TYPE; CENTRAL_KAFKA_IP; AKTO_IGNORE_FLAG; MERGE_ASYNC_OUTSIDE; DEMO_COLLECTION_CREATE_TIME; SHOW_ONBOARDING; URL_REGEX_MATCHING_ENABLED; GLOBAL_RATE_LIMIT; DEFAULT_CENTRAL_KAFKA_BATCH_SIZE; DEFAULT_CENTRAL_KAFKA_LINGER_MS; DEFAULT_CENTRAL_KAFKA_MAX_POLL_RECORDS_CONFIG; DEFAULT_CENTRAL_KAFKA_TOPIC_NAME
akto,com.akto.dto,ApiCollection,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: NAME; HOST_NAME; VXLAN_ID; useHost
akto,com.akto.dto,ApiInfo,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ALL_AUTH_TYPES_FOUND; API_ACCESS_TYPES; VIOLATIONS; LAST_SEEN; API_COLLECTION_ID; URL; METHOD
akto,com.akto.dto,ApiInfo,Law of Demeter violation,The tool detected the smell in this method (ApiInfo) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.HttpRequestParams.getApiCollectionId; com.akto.dto.HttpResponseParams.getRequestParams
akto,com.akto.dto,ApiInfo,Law of Demeter violation,The tool detected the smell in this method (ApiInfo) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.HttpResponseParams.getRequestParams; com.akto.dto.HttpRequestParams.getURL
akto,com.akto.dto,ApiInfo,Law of Demeter violation,The tool detected the smell in this method (ApiInfo) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.HttpRequestParams.getMethod; com.akto.dto.HttpResponseParams.getRequestParams
akto,com.akto.dto,ApiInfo,Law of Demeter violation,The tool detected the smell in this method (keyFromHttpResponseParams) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.HttpResponseParams.getRequestParams; com.akto.dto.HttpRequestParams.getURL
akto,com.akto.dto,ApiInfo,Law of Demeter violation,The tool detected the smell in this method (keyFromHttpResponseParams) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.HttpRequestParams.getMethod; com.akto.dto.HttpResponseParams.getRequestParams
akto,com.akto.dto,ApiInfo,Law of Demeter violation,The tool detected the smell in this method (keyFromHttpResponseParams) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.HttpRequestParams.getApiCollectionId; com.akto.dto.HttpResponseParams.getRequestParams
akto,com.akto.dto,ApiInfo.ApiInfoKey,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
akto,com.akto.dto,ApiInfo.ApiInfoKey,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: API_COLLECTION_ID; URL; METHOD
akto,com.akto.dto,ApiToken,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: KEY; USER_NAME; UTILITY; FULL_STRING_ALLOWED_API
akto,com.akto.dto,Attempt.AttemptResult,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
akto,com.akto.dto,Attempt.Success,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
akto,com.akto.dto,Attempt.Err,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
akto,com.akto.dto,BackwardCompatibility,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DROP_FILTER_SAMPLE_DATA; RESET_SINGLE_TYPE_INFO_COUNT; DROP_WORKFLOW_TEST_RESULT; READY_FOR_NEW_TESTING_FRAMEWORK; ADD_AKTO_DATA_TYPES; MERGE_ON_HOST_INIT; DEPLOYMENT_STATUS_UPDATED; AUTH_MECHANISM_DATA; MIRRORING_LAMBDA_TRIGGERED; DELETE_ACCESS_LIST_FROM_API_TOKEN; DELETE_NULL_SUB_CATEGORY_ISSUES; ENABLE_NEW_MERGING
akto,com.akto.dto,BurpPluginInfo,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: USERNAME; LAST_BOOT_UP_TIMESTAMP; LAST_DATA_SENT_TIMESTAMP; VERSION; LAST_DOWNLOAD_TIMESTAMP
akto,com.akto.dto,Config.SlackConfig,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
akto,com.akto.dto,Config.GoogleConfig,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
akto,com.akto.dto,Config.WebpushConfig,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
akto,com.akto.dto,Config.SalesforceConfig,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
akto,com.akto.dto,CustomAuthType,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: NAME; ACTIVE
akto,com.akto.dto,CustomDataType,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: NAME; SENSITIVE_ALWAYS; SENSITIVE_POSITION; TIMESTAMP; ACTIVE; KEY_CONDITIONS; VALUE_CONDITIONS; OPERATOR; IGNORE_DATA
akto,com.akto.dto,FilterSampleData,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.types.CappedList
akto,com.akto.dto,FilterSampleData,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: SAMPLES; cap
akto,com.akto.dto,FilterSampleData,Law of Demeter violation,The tool detected the smell in this method (merge) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.types.CappedList.get; com.akto.dto.FilterSampleData.getSamples
akto,com.akto.dto,FilterSampleData,Law of Demeter violation,The tool detected the smell in this method (merge) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.types.CappedList.get; com.akto.dto.FilterSampleData.getSamples
akto,com.akto.dto,FilterSampleData.FilterKey,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
akto,com.akto.dto,KafkaHealthMetric,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: TOPIC_NAME; PARTITION
akto,com.akto.dto,Log,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: TIMESTAMP
akto,com.akto.dto,Markov.State,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
akto,com.akto.dto,OriginalHttpRequest,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: JSON_CONTENT_TYPE
akto,com.akto.dto,PendingInviteCode,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: INVITE_CODE
akto,com.akto.dto,RawApi,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.dto.OriginalHttpRequest; com.akto.dto.OriginalHttpResponse
akto,com.akto.dto,RBAC,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: USER_ID; ROLE
akto,com.akto.dto,Relationship.ApiRelationInfo,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
akto,com.akto.dto,SensitiveParamInfo,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: SENSITIVE; SAMPLE_DATA_SAVED
akto,com.akto.dto,SensitiveSampleData,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: SAMPLE_DATA; cap
akto,com.akto.dto,SignupInfo.GoogleSignupInfo,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
akto,com.akto.dto,SignupInfo.SlackSignupInfo,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
akto,com.akto.dto,SignupInfo.WebpushSubscriptionInfo,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
akto,com.akto.dto,SignupInfo.PasswordHashInfo,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
akto,com.akto.dto,TagConfig,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: NAME; TIMESTAMP; ACTIVE; KEY_CONDITIONS
akto,com.akto.dto,TestRun.TestRunStatus,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
akto,com.akto.dto,User,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: LAST_LOGIN_TS
akto,com.akto.dto,TestApiInfo,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.dto.ApiInfo
akto,com.akto.dto,TestOriginalHttpRequest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.dto.OriginalHttpRequest
akto,com.akto.dto,TestOriginalHttpResponse,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.dto.OriginalHttpResponse
akto,com.akto.dto.api_workflow,Graph,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.dto.api_workflow.Node
akto,com.akto.dto.api_workflow,TestGraph,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.dto.api_workflow.Node; com.akto.dto.api_workflow.Graph; com.akto.dto.testing.WorkflowTest
akto,com.akto.dto.data_types,Predicate,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: VALUE; TYPE
akto,com.akto.dto.data_types,TestCustomDataType,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.dto.CustomDataType; com.akto.dto.data_types.Conditions
akto,com.akto.dto.data_types,TestPredicates,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.dto.data_types.BelongsToPredicate; com.akto.dto.data_types.IsNumberPredicate; com.akto.dto.data_types.RegexPredicate; com.akto.dto.data_types.ContainsPredicate; com.akto.dto.data_types.EndsWithPredicate; com.akto.dto.data_types.StartsWithPredicate; com.akto.dto.data_types.NotBelongsToPredicate; com.akto.dto.data_types.EqualsToPredicate
akto,com.akto.dto.data_types,TestPredicates,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
akto,com.akto.dto.loaders,Loader,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: TYPE; USER_ID; SHOW
akto,com.akto.dto.loaders,NormalLoader,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: CURRENT_COUNT; TOTAL_COUNT
akto,com.akto.dto.notifications,CustomWebhook,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: NEW_ENDPOINT_COLLECTIONS; NEW_SENSITIVE_ENDPOINT_COLLECTIONS; SELECTED_WEBHOOK_OPTIONS
akto,com.akto.dto.runtime_filters,RuntimeFilter,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: NAME; OPEN_ENDPOINTS_FILTER; API_ACCESS_TYPE_FILTER
akto,com.akto.dto.runtime_filters,TestFieldExistsFilter,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.dto.HttpResponseParams; com.akto.dto.runtime_filters.FieldExistsFilter
akto,com.akto.dto.runtime_filters,TestResponseCodeRuntimeFilter,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.dto.runtime_filters.ResponseCodeRuntimeFilter
akto,com.akto.dto.testing,EndpointLogicalGroup,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: GROUP_NAME_SUFFIX; GROUP_NAME
akto,com.akto.dto.testing,TestingRun,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: SCHEDULE_TIMESTAMP; PICKED_UP_TIMESTAMP; END_TIMESTAMP; STATE; _TESTING_ENDPOINTS
akto,com.akto.dto.testing,TestingRunResult,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: TEST_RUN_ID; API_INFO_KEY; TEST_SUPER_TYPE; TEST_SUB_TYPE; TEST_RESULTS; VULNERABLE; SINGLE_TYPE_INFOS; CONFIDENCE_PERCENTAGE; START_TIMESTAMP; END_TIMESTAMP; TEST_RUN_RESULT_SUMMARY_ID
akto,com.akto.dto.testing,TestingRunResultSummary,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ID; START_TIMESTAMP; END_TIMESTAMP; COUNT_ISSUES; TOTAL_APIS; TESTING_RUN_ID; STATE; TEST_RESULTS_COUNT
akto,com.akto.dto.testing,TestingSchedule,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: START_TIMESTAMP
akto,com.akto.dto.testing,TestRoles,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: NAME; LAST_UPDATED_TS
akto,com.akto.dto.testing,WorkflowTestingEndpoints,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: _WORK_FLOW_TEST
akto,com.akto.dto.testing,WorkflowTestResult,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: _TEST_RUN_ID; TESTING_RUN_RESULT_SUMMARY_ID
akto,com.akto.dto.testing,WorkflowTestResult.NodeResult,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
akto,com.akto.dto.testing,AuthMechanismTests,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.dto.testing.AuthMechanism; com.akto.dto.OriginalHttpRequest
akto,com.akto.dto.testing,TestLogicalGroupTestingEndpoint,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.dto.data_types.Conditions; com.akto.dto.testing.LogicalGroupTestingEndpoint
akto,com.akto.dto.testing.sources,TestSourceConfig,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: CATEGORY; SUBCATEGORY; CREATOR; DEFAULT
akto,com.akto.dto.test_editor,YamlTemplate,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: CREATED_AT; AUTHOR; SOURCE; UPDATED_AT; CONTENT; INFO
akto,com.akto.dto.test_run_findings,TestingIssuesId,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: API_KEY_INFO; TEST_SUB_CATEGORY; TEST_CATEGORY_FROM_SOURCE_CONFIG
akto,com.akto.dto.test_run_findings,TestingRunIssues,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: TEST_RUN_ISSUES_STATUS; LAST_SEEN; CREATION_TIME; KEY_SEVERITY; LATEST_TESTING_RUN_SUMMARY_ID; IGNORE_REASON
akto,com.akto.dto.traffic_metrics,TrafficMetrics,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: IP; HOST; VXLAN_ID; NAME; BUCKET_START_EPOCH; BUCKET_END_EPOCH
akto,com.akto.dto.traffic_metrics,TrafficMetrics.Key,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
akto,com.akto.dto.traffic_metrics,TrafficMetrics.Key,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: IP; HOST; VXLAN_ID; NAME; BUCKET_START_EPOCH; BUCKET_END_EPOCH
akto,com.akto.dto.type,KeyTypes,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.dto.type.SingleTypeInfo
akto,com.akto.dto.type,KeyTypes,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: creditCardValidator; ipAddressValidator; patternToSubType
akto,com.akto.dto.type,RequestTemplate,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.util.Trie; com.akto.util.Pair; com.akto.dto.type.urlParams; com.akto.dto.type.KeyTypes; com.akto.dto.type.TrafficRecorder
akto,com.akto.dto.type,RequestTemplate,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dto.type,RequestTemplate,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
akto,com.akto.dto.type,RequestTemplate,Law of Demeter violation,The tool detected the smell in this method (insert) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.type.KeyTypes.process; com.akto.util.Pair.getFirst
akto,com.akto.dto.type,RequestTemplate,Law of Demeter violation,The tool detected the smell in this method (processTraffic) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.type.TrafficRecorder.incr; com.akto.dto.type.RequestTemplate.getTrafficRecorder
akto,com.akto.dto.type,RequestTemplate,Law of Demeter violation,The tool detected the smell in this method (recordMessage) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.type.TrafficRecorder.recordMessage; com.akto.dto.type.RequestTemplate.getTrafficRecorder
akto,com.akto.dto.type,RequestTemplate,Law of Demeter violation,The tool detected the smell in this method (process2) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.util.Trie.getRoot; com.akto.dto.type.RequestTemplate.getKeyTrie
akto,com.akto.dto.type,RequestTemplate,Law of Demeter violation,The tool detected the smell in this method (tryMergeNodesInTrie) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.util.Trie.getRoot; com.akto.dto.type.RequestTemplate.getKeyTrie
akto,com.akto.dto.type,RequestTemplate,Law of Demeter violation,The tool detected the smell in this method (tryMergeNodesInTrie) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.type.KeyTypes.getAllTypeInfo; com.akto.dto.type.RequestTemplate.getParameters
akto,com.akto.dto.type,RequestTemplate,Law of Demeter violation,The tool detected the smell in this method (tryMergeNodesInTrie) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.util.Trie.flatten; com.akto.dto.type.RequestTemplate.getKeyTrie
akto,com.akto.dto.type,RequestTemplate,Law of Demeter violation,The tool detected the smell in this method (buildTrie) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.util.Trie.getRoot; com.akto.dto.type.RequestTemplate.getKeyTrie
akto,com.akto.dto.type,RequestTemplate,Law of Demeter violation,The tool detected the smell in this method (copy) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.type.RequestTemplate.getParameters; com.akto.dto.type.KeyTypes.copy
akto,com.akto.dto.type,RequestTemplate,Law of Demeter violation,The tool detected the smell in this method (copy) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.type.RequestTemplate.getHeaders; com.akto.dto.type.KeyTypes.copy
akto,com.akto.dto.type,RequestTemplate,Law of Demeter violation,The tool detected the smell in this method (copy) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.type.RequestTemplate.copy; com.akto.dto.type.RequestTemplate.getResponseTemplates
akto,com.akto.dto.type,RequestTemplate,Law of Demeter violation,The tool detected the smell in this method (mergeFrom) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.util.Trie.getRoot; com.akto.dto.type.RequestTemplate.getKeyTrie
akto,com.akto.dto.type,RequestTemplate,Law of Demeter violation,The tool detected the smell in this method (mergeFrom) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.util.Trie.getRoot; com.akto.dto.type.RequestTemplate.getKeyTrie
akto,com.akto.dto.type,RequestTemplate,Law of Demeter violation,The tool detected the smell in this method (mergeFrom) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.type.TrafficRecorder.mergeFrom; com.akto.dto.type.RequestTemplate.getTrafficRecorder
akto,com.akto.dto.type,RequestTemplate,Law of Demeter violation,The tool detected the smell in this method (removeAllTrafficInfo) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.type.TrafficRecorder.isEmpty; com.akto.dto.type.RequestTemplate.getTrafficRecorder
akto,com.akto.dto.type,RequestTemplate,Law of Demeter violation,The tool detected the smell in this method (removeAllTrafficInfo) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.type.TrafficRecorder.getTrafficMapSinceLastSync; com.akto.dto.type.RequestTemplate.getTrafficRecorder
akto,com.akto.dto.type,RequestTemplate,Law of Demeter violation,The tool detected the smell in this method (removeAllTrafficInfo) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.type.TrafficRecorder.getTrafficMapSinceLastSync; com.akto.dto.type.RequestTemplate.getTrafficRecorder
akto,com.akto.dto.type,RequestTemplate,Law of Demeter violation,The tool detected the smell in this method (removeAllTrafficInfo) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.type.TrafficRecorder.setTrafficMapSinceLastSync; com.akto.dto.type.RequestTemplate.getTrafficRecorder
akto,com.akto.dto.type,RequestTemplate,Law of Demeter violation,The tool detected the smell in this method (removeAllSampleMessage) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.type.TrafficRecorder.getSampleMessages; com.akto.types.CappedList.get; com.akto.dto.type.RequestTemplate.getTrafficRecorder
